id,labels
sexism2022_english-3510,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13510,2.1 descriptive attacks
sexism2022_english-18369,2.1 descriptive attacks
sexism2022_english-4620,2.2 aggressive and emotive attacks
sexism2022_english-6738,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19439,4.2 supporting systemic discrimination against women as a group
sexism2022_english-4478,1.2 incitement and encouragement of harm
sexism2022_english-11957,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-4570,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10824,4.1 supporting mistreatment of individual women
sexism2022_english-267,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-152,1.1 threats of harm
sexism2022_english-3343,2.2 aggressive and emotive attacks
sexism2022_english-12068,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2018,2.2 aggressive and emotive attacks
sexism2022_english-9210,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-18418,2.2 aggressive and emotive attacks
sexism2022_english-6807,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16955,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10820,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7475,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11439,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4900,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7775,1.2 incitement and encouragement of harm
sexism2022_english-12650,1.2 incitement and encouragement of harm
sexism2022_english-11434,2.2 aggressive and emotive attacks
sexism2022_english-10013,2.1 descriptive attacks
sexism2022_english-995,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16700,2.2 aggressive and emotive attacks
sexism2022_english-10658,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-18004,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11127,2.2 aggressive and emotive attacks
sexism2022_english-19912,2.1 descriptive attacks
sexism2022_english-11913,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8863,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14992,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-942,2.2 aggressive and emotive attacks
sexism2022_english-2128,1.2 incitement and encouragement of harm
sexism2022_english-2043,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8713,2.2 aggressive and emotive attacks
sexism2022_english-10088,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7807,2.2 aggressive and emotive attacks
sexism2022_english-11227,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2006,2.1 descriptive attacks
sexism2022_english-4316,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1422,2.2 aggressive and emotive attacks
sexism2022_english-18679,1.2 incitement and encouragement of harm
sexism2022_english-19025,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18497,2.2 aggressive and emotive attacks
sexism2022_english-7274,2.1 descriptive attacks
sexism2022_english-2905,2.1 descriptive attacks
sexism2022_english-5388,2.1 descriptive attacks
sexism2022_english-9517,4.2 supporting systemic discrimination against women as a group
sexism2022_english-18436,2.2 aggressive and emotive attacks
sexism2022_english-9663,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9370,2.2 aggressive and emotive attacks
sexism2022_english-1778,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18974,2.1 descriptive attacks
sexism2022_english-593,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-3459,2.1 descriptive attacks
sexism2022_english-8794,2.2 aggressive and emotive attacks
sexism2022_english-18911,4.2 supporting systemic discrimination against women as a group
sexism2022_english-12457,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5323,2.2 aggressive and emotive attacks
sexism2022_english-16366,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1109,2.1 descriptive attacks
sexism2022_english-4061,1.2 incitement and encouragement of harm
sexism2022_english-1818,1.2 incitement and encouragement of harm
sexism2022_english-5662,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-14792,2.2 aggressive and emotive attacks
sexism2022_english-14592,2.2 aggressive and emotive attacks
sexism2022_english-10115,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7830,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-7983,2.1 descriptive attacks
sexism2022_english-18036,2.1 descriptive attacks
sexism2022_english-13884,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2398,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3333,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11155,4.1 supporting mistreatment of individual women
sexism2022_english-8227,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6327,3.3 backhanded gendered compliments
sexism2022_english-13426,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19603,2.2 aggressive and emotive attacks
sexism2022_english-10029,2.1 descriptive attacks
sexism2022_english-15478,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3429,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12087,2.1 descriptive attacks
sexism2022_english-652,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7428,3.2 immutable gender differences and gender stereotypes
sexism2022_english-8137,1.2 incitement and encouragement of harm
sexism2022_english-5583,2.2 aggressive and emotive attacks
sexism2022_english-2293,1.1 threats of harm
sexism2022_english-780,4.2 supporting systemic discrimination against women as a group
sexism2022_english-5180,2.2 aggressive and emotive attacks
sexism2022_english-711,2.1 descriptive attacks
sexism2022_english-1500,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14853,2.1 descriptive attacks
sexism2022_english-3142,3.2 immutable gender differences and gender stereotypes
sexism2022_english-17259,2.2 aggressive and emotive attacks
sexism2022_english-15252,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6637,2.1 descriptive attacks
sexism2022_english-7623,2.2 aggressive and emotive attacks
sexism2022_english-18163,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-102,2.2 aggressive and emotive attacks
sexism2022_english-1518,2.2 aggressive and emotive attacks
sexism2022_english-13335,2.2 aggressive and emotive attacks
sexism2022_english-18677,2.2 aggressive and emotive attacks
sexism2022_english-2529,2.1 descriptive attacks
sexism2022_english-15196,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9624,2.2 aggressive and emotive attacks
sexism2022_english-4344,1.2 incitement and encouragement of harm
sexism2022_english-3620,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8155,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-12494,2.1 descriptive attacks
sexism2022_english-4245,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-8144,2.2 aggressive and emotive attacks
sexism2022_english-1925,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16017,2.1 descriptive attacks
sexism2022_english-6222,2.1 descriptive attacks
sexism2022_english-13934,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11641,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5734,2.2 aggressive and emotive attacks
sexism2022_english-17854,2.1 descriptive attacks
sexism2022_english-18041,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5283,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17650,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11997,2.1 descriptive attacks
sexism2022_english-10928,2.2 aggressive and emotive attacks
sexism2022_english-1176,2.2 aggressive and emotive attacks
sexism2022_english-12254,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2799,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-8931,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7854,1.1 threats of harm
sexism2022_english-12024,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13993,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16319,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2303,1.1 threats of harm
sexism2022_english-2062,2.2 aggressive and emotive attacks
sexism2022_english-11794,1.2 incitement and encouragement of harm
sexism2022_english-10552,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9826,2.2 aggressive and emotive attacks
sexism2022_english-15331,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16760,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14793,2.2 aggressive and emotive attacks
sexism2022_english-3412,3.2 immutable gender differences and gender stereotypes
sexism2022_english-873,4.2 supporting systemic discrimination against women as a group
sexism2022_english-953,3.4 condescending explanations or unwelcome advice
sexism2022_english-4064,2.1 descriptive attacks
sexism2022_english-14512,2.2 aggressive and emotive attacks
sexism2022_english-17364,2.1 descriptive attacks
sexism2022_english-15064,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17387,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4517,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10227,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7311,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13185,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14574,2.1 descriptive attacks
sexism2022_english-6973,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17774,2.1 descriptive attacks
sexism2022_english-15638,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-9953,4.2 supporting systemic discrimination against women as a group
sexism2022_english-4056,1.1 threats of harm
sexism2022_english-1334,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5821,2.1 descriptive attacks
sexism2022_english-9792,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13338,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19349,3.2 immutable gender differences and gender stereotypes
