_id,text,misogyny,ds,description
o-dang_ami_890,"<MENTION_1> To me Any girl messaging and calling , initially i was like 'chalo koi to bhaw de rahi' then bitch was selling pyramid scheme 🙄",1,train,ami_binary_desc_890
o-dang_ami_891,Lml 'no matter what color a girl is she's still a hoe' That's funny. <URL>,1,train,ami_binary_desc_891
o-dang_ami_892,No matter what color a girl is she still a ho 😂😂 <URL>,1,train,ami_binary_desc_892
o-dang_ami_893,Girls hear you say “fuckk” during sex and think her pussy bomb First of all hoe my Girlfriend on her way,1,train,ami_binary_desc_893
o-dang_ami_894,you a stupid hoe you a you a stupid hoe,1,train,ami_binary_desc_894
o-dang_ami_895,Fuck off you stupid cunt <URL>,1,train,ami_binary_desc_895
o-dang_ami_896,What do you call a women that has a brain? Pregnant with a baby boy.,1,train,ami_binary_desc_896
o-dang_ami_897,When your girls actin a fool so you let your side bitch listen <URL>,1,train,ami_binary_desc_897
o-dang_ami_898,"If your girl keeps a toothbrush in her car, she's a hoe",1,train,ami_binary_desc_898
o-dang_ami_899,"If you're a man, women can't be trusted. They'll turn against you, it's in their nature.!",1,train,ami_binary_desc_899
o-dang_ami_900,the ONLY good thing a woman ever did was my mom farting me out of her disgusting front butt|,1,train,ami_binary_desc_900
o-dang_ami_901,after nearly 2 years this bitch came back to our home only to be hysterical. when will this bitch get hit by a raging bus????,1,train,ami_binary_desc_901
o-dang_ami_902,Hysterical over here bc every bitch with eye liner & an iPhone 7 is a model now 😂,1,train,ami_binary_desc_902
o-dang_ami_903,<MENTION_1> Hahahahaha so hysterical she the real living proof cher cherry picker we have only bitch read da real KSU SB Hit! I Alo!,1,train,ami_binary_desc_903
o-dang_ami_904,seeing hoes blatantly try to take my man then watching him turn their lame thot ass down is truly fucking hysterical 😂 lol bitch u tho(ugh)t,1,train,ami_binary_desc_904
o-dang_ami_905,I woke up to the most hysterical message. “Wtf is <MENTION_1> in jail?” 😂😂😂 Nooo! You dumb bitch she’s in boot camp.,1,train,ami_binary_desc_905
o-dang_ami_906,"I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical",1,train,ami_binary_desc_906
o-dang_ami_907,Fox’s “hysterical female” rears her head in this season’s cautionary tale about what happens when men give women too much power. #AHSCult,1,train,ami_binary_desc_907
o-dang_ami_908,<MENTION_1> <MENTION_2> I myself have had quite enough of hysterical and damaged and fearful women claiming to speak for all womankind.,1,train,ami_binary_desc_908
o-dang_ami_909,Wonder why some women get hysterical here. Climacteric is understandable but social networking surely ain’t a pageant to perform.,1,train,ami_binary_desc_909
o-dang_ami_910,<MENTION_1> <MENTION_2> You hysterical women caught up in more conspiracy theories again? 😂😂😂 liberals are to… <URL>,1,train,ami_binary_desc_910
o-dang_ami_911,<MENTION_1> <MENTION_2> <MENTION_3> So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸,1,train,ami_binary_desc_911
o-dang_ami_912,Doctors created vibrators after growing tired of masturbating 'hysterical' women <URL> <URL>,1,train,ami_binary_desc_912
o-dang_ami_913,<MENTION_1> It's the nature of women to want to be guided by a strong man. Hysterical go -girl feminist types are fi… <URL>,1,train,ami_binary_desc_913
o-dang_ami_914,<MENTION_1> <MENTION_2> Fuck all to do wae him it..and I just can't be annoyed with hysterical mong women who talk sh… <URL>,1,train,ami_binary_desc_914
o-dang_ami_915,"<MENTION_1> Knickers is a tangle, aye? Don't like women much do you? Hysterical things aren't they? Only good a few things, aye?",1,train,ami_binary_desc_915
o-dang_ami_916,A woman reinforces the trope of women as hysterical while calling sexual assault allegations witch hunts (wrong all… <URL>,1,train,ami_binary_desc_916
o-dang_ami_917,<MENTION_1> <MENTION_2> We needed a counter -balance for the rape apologists now? These hysterical women are… <URL>,1,train,ami_binary_desc_917
o-dang_ami_918,<MENTION_1> These people are hysterical. It's like a commercial for why men should never marry. These women are totally nuts.,1,train,ami_binary_desc_918
o-dang_ami_919,<MENTION_1> Pernicious insulting myths: women as hysterical snowflakes who think everything is harassment; men as un… <URL>,1,train,ami_binary_desc_919
o-dang_ami_920,chuckwoolery: Lipstick on a PIG. The Democrat Women on out numbered. If it weren't so weaselly it would be hysterical. Trying to defend DNC…,1,train,ami_binary_desc_920
o-dang_ami_921,I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.,1,train,ami_binary_desc_921
o-dang_ami_922,Via Daniella Peled 'hysterical' Jews and 'frenzied' women <URL>,1,train,ami_binary_desc_922
o-dang_ami_923,<MENTION_1> This is a corollary of women being “hysterical” “sensitive” “bitches” when they disagree with men.,1,train,ami_binary_desc_923
o-dang_ami_924,I wish my emotions would feel like emotions instead of screaming and hysterical crying women trying to claw their way out of my torso,1,train,ami_binary_desc_924
o-dang_ami_925,Has it been a year since Trump turned the left into a bunch of hysterical women 😆 bloody hell time flies #MAGA,1,train,ami_binary_desc_925
o-dang_ami_926,<MENTION_1> Everyone knows women are too dramatic and hysterical. <URL>,1,train,ami_binary_desc_926
o-dang_ami_927,"cringemuch .When women get panicked&start getting hysterical when having a standard delivery. Everyone knows save energy,focus&push.",1,train,ami_binary_desc_927
o-dang_ami_928,<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> Hysterical screaming is what woman should try not to do - -cl… <URL>,1,train,ami_binary_desc_928
o-dang_ami_929,<MENTION_1> <MENTION_2> <MENTION_3> much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… <URL>,1,train,ami_binary_desc_929
o-dang_ami_930,<MENTION_1> - further away and didn't see what was wrapped in the bundle that the hysterical woman cradled. 'But I'm not going to -,1,train,ami_binary_desc_930
o-dang_ami_931,<MENTION_1> Oh my god - a hysterical woman with a loaded gun!!! 😂 #thelastpost,1,train,ami_binary_desc_931
o-dang_ami_932,<MENTION_1> And some hysterical Dem woman actually tried to defend the ad on <MENTION_2> Dem desperation. Fac… <URL>,1,train,ami_binary_desc_932
o-dang_ami_933,<MENTION_1> <MENTION_2> Someone tell the hysterical woman that the last time Cam was without Benjamin he won league MVP.,1,train,ami_binary_desc_933
o-dang_ami_934,"To the woman in a car, honking at me for two blocks on Bank: you looked hysterical and idiotic, and I was getting a nice workout. So there.",1,train,ami_binary_desc_934
o-dang_ami_935,"<MENTION_1> Just watched the video, I thought Candace’s behaviour was shocking. The woman is hysterical, you did well Blaire.",1,train,ami_binary_desc_935
o-dang_ami_936,"ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... <URL>",1,train,ami_binary_desc_936
o-dang_ami_937,Yes exactly. Works both ways. The amount of times I’ve been groped by some hysterical straight girl on a night out… <URL>,1,train,ami_binary_desc_937
o-dang_ami_938,Grace is literally the most boujee girl on the planet and it's hysterical,1,train,ami_binary_desc_938
o-dang_ami_939,"<MENTION_1> the 12 -year -old hysterical girl look isn't good on a President, ... <URL>",1,train,ami_binary_desc_939
o-dang_ami_940,<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> Three I think. With that hysterical Girl aka Model. I… <URL>,1,train,ami_binary_desc_940
o-dang_ami_941,My grandpa once told me 'The only bitch that matters is my DOG' and I've stood by that my whole life. #BitchesAreDogs #DogBitch #Ihatewome,1,train,ami_binary_desc_941
o-dang_ami_942,Wow they tried to give me a FEMALE DOCTOR TODAY. I didn't even know those EXISTEd...,1,train,ami_binary_desc_942
o-dang_ami_943,Women are children. They require men in their lives to set boundaries and teach them lessons.@,1,train,ami_binary_desc_943
o-dang_ami_944,Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!,1,train,ami_binary_desc_944
o-dang_ami_945,Maybe if women want to stop being seen as inferior to men they should stop acting inferior to us!^,1,train,ami_binary_desc_945
o-dang_ami_946,If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.,1,train,ami_binary_desc_946
o-dang_ami_947,Today we found out my wife was pregnant with a girl. Like a normal bitch she can't do anything right,1,train,ami_binary_desc_947
o-dang_ami_948,IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!,1,train,ami_binary_desc_948
o-dang_ami_949,Feminists become radicalized when they refuse to submit to their urges to be subservient to men. It's science...,1,train,ami_binary_desc_949
o-dang_ami_950,Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,1,train,ami_binary_desc_950
o-dang_ami_951,"Yeah, here I am again. Anyone else see at least 5-10 women today? Can't believe they were ALLOWED outside. Who do I complain to????",1,train,ami_binary_desc_951
o-dang_ami_952,If rape is real why aren't more people reporting it? Just another feminist lie.;,1,train,ami_binary_desc_952
o-dang_ami_953,Ever try to make a girl play video games? they are terrible. these are the skills they will need for the future. we're fucked.@,1,train,ami_binary_desc_953
o-dang_ami_954,Anhyone else hate the way women smell? I think it's because they're BITCHES!!!!!! Fuck you bitch!!!?!,1,train,ami_binary_desc_954
o-dang_ami_955,Cant believe they hired a WOMAN and NOT ME!!!! I guess McDOnalds #hatesmen? #mickyDhasnoD #fuckyouRonald..,1,train,ami_binary_desc_955
o-dang_ami_956,Rape Culture is just another millenial myth made by bloggers and Instagram sluts.;;,1,train,ami_binary_desc_956
o-dang_ami_957,Im so glad I make more money because I'm an a man! Can't wait for more women to get LESS and do MORE! #keepWomenDown#,1,train,ami_binary_desc_957
o-dang_ami_958,The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/,1,train,ami_binary_desc_958
o-dang_ami_959,This bitch out here settin up dick appointments and your lame ass can't even get a text back <URL>,1,train,ami_binary_desc_959
o-dang_ami_960,"The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!",1,train,ami_binary_desc_960
o-dang_ami_961,I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;,1,train,ami_binary_desc_961
o-dang_ami_962,If you havent hired a man over a woman in the workplace due to SMARTNESS I don't want to even KNOW you. Men are SMARTER it's a FACT. #menS;;,1,train,ami_binary_desc_962
o-dang_ami_963,"#HalloweenCostumeIdeas Kim Kardashian's vagina... In other words, ground beef.",1,train,ami_binary_desc_963
o-dang_ami_964,#WeAlmostDatedBut FRIEND ZONED #WomenSuckk,1,train,ami_binary_desc_964
o-dang_ami_965,<MENTION_1> you've turned into such trash #WomenSuck,1,train,ami_binary_desc_965
o-dang_ami_966,<MENTION_1> mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck,1,train,ami_binary_desc_966
o-dang_ami_967,<MENTION_1> don't waist your time. Girls are all selfish bitches #WomenSuck,1,train,ami_binary_desc_967
o-dang_ami_968,<MENTION_1>  come on woman do your job right #WomenSuck,1,train,ami_binary_desc_968
o-dang_ami_969,<MENTION_1> <MENTION_2> thiers none because not all men rape,1,train,ami_binary_desc_969
o-dang_ami_970,<MENTION_1> girls are attention whores #WomenSuck,1,train,ami_binary_desc_970
o-dang_ami_971,"<MENTION_1> Learning? Yes, like how much they nag and how hysterical they get over the most minuscule of things. Females = unbalanced & crazy #schizo",1,train,ami_binary_desc_971
o-dang_ami_972,<MENTION_1> she's a woman. She can't help the fact that she sucks,1,train,ami_binary_desc_972
o-dang_ami_973,<MENTION_1> you shouldn't be leaving your kitchen unattended #WomenSuck,1,train,ami_binary_desc_973
o-dang_ami_974,<MENTION_1> I know. It must be so hard waiving pom poms around at this hour #WomenSuck,1,train,ami_binary_desc_974
o-dang_ami_975,<MENTION_1> no I said hope. I hope you women learn your place! #SitDownInTheKitchen,1,train,ami_binary_desc_975
o-dang_ami_976,"<MENTION_1> Taylor Swift is an untalented skank who can't sing, knows 3 guitar chords, and has an Adams apple #WomenSuck",1,train,ami_binary_desc_976
o-dang_ami_977,<MENTION_1> maybe if you weren't such a tease your mom wouldn't tease you #WomenSuck,1,train,ami_binary_desc_977
o-dang_ami_978,<MENTION_1> things wouldn't need fixing if girls didn't fuck them up! #WomenSuck,1,train,ami_binary_desc_978
o-dang_ami_979,<MENTION_1> Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card,1,train,ami_binary_desc_979
o-dang_ami_980,<MENTION_1> But how can they be raped if no men are there to rape them?,1,train,ami_binary_desc_980
o-dang_ami_981,<MENTION_1> Fuck you and all of your videos you stupid video game criticizing bitch stop fucking talking about things you know nothing about fucker,1,train,ami_binary_desc_981
o-dang_ami_982,"<MENTION_1> Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches",1,train,ami_binary_desc_982
o-dang_ami_983,"<MENTION_1> no no, not people. WOMEN. They're not people.",1,train,ami_binary_desc_983
o-dang_ami_984,"<MENTION_1> why do women have holes? To fill, duhh!",1,train,ami_binary_desc_984
o-dang_ami_985,<MENTION_1> don't even get me started on spandex! #WomenSuck,1,train,ami_binary_desc_985
o-dang_ami_986,<MENTION_1> cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones,1,train,ami_binary_desc_986
o-dang_ami_987,<MENTION_1> sack up and talk to her pussy #WomenSuck,1,train,ami_binary_desc_987
o-dang_ami_988,<MENTION_1> <MENTION_2> <MENTION_3> The main reason that <MENTION_4> doesn’t want to talk about her experiences with rape and sexual assault is that she is saving the stories for a more lucrative writing gig.,1,train,ami_binary_desc_988
