id,corpus,valence,dominance,arousal
175922,emobank,3.09,3.09,2.73
175923,emobank,2.9,3.0,2.9
175924,emobank,3.0,3.1,3.0
175925,emobank,2.7,2.8,2.9
175926,emobank,2.6,2.9,3.3
175927,emobank,3.11,3.22,2.67
175928,emobank,3.0,2.9,2.9
175929,emobank,3.44,3.33,3.0
175930,emobank,3.0,3.38,2.88
175931,emobank,3.5,3.12,3.12
175932,emobank,2.9,3.1,3.0
175933,emobank,3.2,3.0,2.8
175934,emobank,3.0,3.3,3.3
175935,emobank,3.1,3.0,3.0
175936,emobank,3.5,3.4,3.4
175937,emobank,3.3,3.3,3.2
175938,emobank,3.88,3.0,3.12
175939,emobank,3.8,3.0,3.5
175940,emobank,3.12,3.37,3.37
175941,emobank,3.0,3.0,2.9
175942,emobank,3.14,2.86,2.86
175943,emobank,3.2,3.2,3.3
175944,emobank,3.56,3.56,3.11
175945,emobank,3.8,3.6,3.5
175946,emobank,3.29,3.0,2.86
175947,emobank,3.5,3.37,3.62
175948,emobank,3.1,3.1,3.1
175949,emobank,3.3,3.2,3.4
175950,emobank,3.3,3.2,2.9
175951,emobank,3.4,3.2,3.1
175952,emobank,3.44,3.22,2.89
175953,emobank,3.1,2.8,2.6
175954,emobank,3.1,3.3,2.8
175955,emobank,3.3,3.3,2.8
175956,emobank,3.4,3.3,2.8
175957,emobank,3.22,3.44,3.33
175958,emobank,3.0,3.12,3.12
175959,emobank,3.0,3.1,3.2
175960,emobank,3.11,2.89,2.78
175961,emobank,3.11,3.33,3.11
175962,emobank,3.88,3.5,3.62
175963,emobank,3.2,3.0,2.9
175964,emobank,3.11,3.11,2.67
175965,emobank,3.12,3.25,3.0
175966,emobank,4.0,3.0,3.7
175967,emobank,3.75,3.12,3.38
175968,emobank,3.0,3.3,3.1
175969,emobank,3.3,3.1,3.3
175970,emobank,3.2,3.1,3.1
175971,emobank,3.0,3.11,3.0
175972,emobank,3.43,2.86,3.0
175973,emobank,2.9,3.2,3.1
175974,emobank,3.0,3.0,2.88
175975,emobank,3.5,2.9,3.3
175976,emobank,3.27,3.18,3.0
175977,emobank,3.5,3.3,3.2
175978,emobank,3.2,3.4,2.7
175979,emobank,2.9,3.1,3.2
175980,emobank,2.7,3.3,3.2
175981,emobank,3.4,3.0,3.1
175982,emobank,3.3,3.3,3.0
175983,emobank,3.1,3.2,2.7
175984,emobank,3.2,3.1,3.0
175985,emobank,3.4,3.8,3.0
175986,emobank,3.12,3.12,3.0
175987,emobank,3.44,3.56,3.56
175988,emobank,3.5,3.2,2.8
175989,emobank,2.9,3.1,3.1
175990,emobank,3.0,2.89,2.89
175991,emobank,2.5,3.25,3.25
175992,emobank,3.12,3.0,3.12
175993,emobank,3.5,3.1,3.1
175994,emobank,3.1,3.3,3.1
175995,emobank,3.12,3.0,2.25
175996,emobank,3.2,3.0,3.0
175997,emobank,3.09,3.0,3.09
175998,emobank,2.5,2.88,2.5
175999,emobank,3.5,3.37,3.12
176000,emobank,4.2,3.2,4.2
176001,emobank,3.12,3.12,3.12
176002,emobank,3.22,3.22,3.0
176003,emobank,3.0,2.44,3.0
176004,emobank,2.9,2.9,2.8
176005,emobank,3.33,3.33,3.33
176006,emobank,2.71,3.0,2.71
176007,emobank,2.75,2.88,3.0
176008,emobank,3.1,3.4,3.1
176009,emobank,3.3,3.3,3.2
176010,emobank,1.6,2.5,2.9
176011,emobank,3.3,2.9,3.0
176012,emobank,3.3,2.9,3.0
176013,emobank,3.14,3.14,3.0
176014,emobank,2.9,3.0,3.0
176015,emobank,2.7,2.6,3.4
176016,emobank,2.78,2.89,2.89
176017,emobank,2.4,2.8,3.5
176018,emobank,3.1,3.0,3.0
176019,emobank,2.75,3.12,3.0
176020,emobank,2.5,3.1,3.2
176021,emobank,2.7,3.3,3.1
176022,emobank,3.0,3.0,2.7
176023,emobank,3.0,3.09,2.91
176024,emobank,3.0,3.11,3.0
176025,emobank,3.0,3.1,3.1
176026,emobank,3.2,3.5,3.4
176027,emobank,2.75,3.0,2.88
176028,emobank,2.33,2.78,3.11
176029,emobank,2.7,2.9,2.8
176030,emobank,2.9,2.9,2.9
176031,emobank,2.6,3.0,2.9
176032,emobank,3.0,3.0,2.8
176033,emobank,3.0,2.89,2.67
176034,emobank,2.7,3.0,2.9
176035,emobank,3.0,3.22,3.0
176036,emobank,3.0,3.09,3.0
176037,emobank,3.0,3.3,3.4
176038,emobank,2.33,3.17,3.33
176039,emobank,3.0,3.0,3.0
176040,emobank,2.9,2.9,2.8
176041,emobank,3.0,3.0,2.9
176042,emobank,2.54,2.82,2.91
176043,emobank,3.0,3.11,3.0
176044,emobank,3.1,3.1,2.9
176045,emobank,3.0,3.0,3.0
176046,emobank,3.0,2.9,2.8
176047,emobank,3.0,3.0,2.8
176048,emobank,3.0,3.0,2.9
176049,emobank,2.62,3.25,3.0
176050,emobank,2.14,3.14,3.14
176051,emobank,2.89,2.89,3.11
176052,emobank,3.0,3.2,3.2
176053,emobank,3.0,3.33,3.11
176054,emobank,3.4,3.3,3.4
176055,emobank,3.3,3.2,3.2
176056,emobank,2.9,3.0,2.9
176057,emobank,3.0,2.9,3.1
176058,emobank,3.0,3.0,2.8
176059,emobank,3.0,3.0,3.0
176060,emobank,3.1,3.1,3.0
176061,emobank,3.0,3.43,3.0
176062,emobank,3.33,3.5,2.83
176063,emobank,3.29,3.14,3.0
176064,emobank,3.2,3.1,3.3
176065,emobank,3.0,2.75,3.13
176066,emobank,2.7,3.1,3.0
176067,emobank,3.1,3.3,2.9
176068,emobank,3.1,3.0,2.7
176069,emobank,3.2,3.0,2.9
176070,emobank,3.0,3.14,2.86
176071,emobank,2.64,3.0,3.0
176072,emobank,2.9,2.9,3.2
176073,emobank,3.7,3.4,3.5
176074,emobank,3.14,3.14,3.14
176075,emobank,3.0,3.0,3.0
176076,emobank,3.4,3.2,3.2
176077,emobank,3.0,3.0,3.0
176078,emobank,3.1,3.3,3.1
176079,emobank,3.1,3.4,3.2
176080,emobank,2.9,2.8,2.9
176081,emobank,3.0,3.0,3.0
176082,emobank,2.7,3.0,3.2
176083,emobank,2.6,2.8,3.1
176084,emobank,3.0,3.1,2.8
176085,emobank,3.25,3.0,3.0
176086,emobank,2.56,3.0,3.11
176087,emobank,2.44,3.0,3.44
176088,emobank,2.0,2.9,3.1
176089,emobank,2.83,3.33,3.17
176090,emobank,3.1,3.2,3.0
176091,emobank,3.2,3.0,3.2
176092,emobank,3.0,3.1,3.0
176093,emobank,3.2,3.3,3.4
176094,emobank,3.0,3.4,3.0
176095,emobank,3.25,3.25,3.62
176096,emobank,3.1,3.2,3.1
176097,emobank,3.43,3.0,3.29
176098,emobank,3.0,3.25,3.12
176099,emobank,3.0,2.9,2.9
176100,emobank,3.0,3.2,2.9
176101,emobank,2.75,3.75,3.12
176102,emobank,3.3,3.0,2.9
176103,emobank,3.0,3.0,2.8
176104,emobank,3.3,3.2,3.1
176105,emobank,3.1,3.1,2.8
176106,emobank,3.2,3.4,3.1
176107,emobank,2.71,3.29,2.86
176108,emobank,3.0,3.72,3.43
176109,emobank,3.0,3.0,3.0
176110,emobank,3.2,3.0,2.7
176111,emobank,3.11,3.0,2.89
176112,emobank,2.9,3.3,3.2
176113,emobank,2.56,3.22,3.22
176114,emobank,3.1,2.9,2.9
176115,emobank,3.1,3.1,3.1
176116,emobank,3.2,3.3,3.3
176117,emobank,3.0,3.1,2.8
176118,emobank,3.6,3.3,3.5
176119,emobank,3.0,3.1,3.0
176120,emobank,2.91,3.18,2.82
176121,emobank,3.1,2.9,2.8
176122,emobank,3.0,3.0,2.86
176123,emobank,3.2,3.5,3.0
176124,emobank,3.17,3.0,2.67
176125,emobank,3.11,3.11,3.22
176126,emobank,2.88,3.12,3.0
176127,emobank,2.9,3.2,3.0
176128,emobank,2.3,2.4,3.1
176129,emobank,3.2,3.1,3.0
176130,emobank,2.86,2.86,3.29
176131,emobank,3.5,3.12,3.12
176132,emobank,3.0,2.88,3.0
176133,emobank,3.1,3.1,3.3
176134,emobank,3.22,3.22,2.89
176135,emobank,2.9,3.0,3.0
176136,emobank,3.6,3.2,2.9
176137,emobank,3.2,3.4,3.2
176138,emobank,3.12,3.12,3.5
176139,emobank,2.6,3.0,3.0
176140,emobank,3.0,3.0,3.0
176141,emobank,2.7,3.0,3.0
176142,emobank,2.86,3.14,3.29
176143,emobank,3.0,3.25,3.5
176144,emobank,3.3,3.0,2.9
176145,emobank,3.0,3.1,2.9
176146,emobank,3.1,3.5,3.2
176147,emobank,3.0,3.11,2.89
176148,emobank,3.0,3.1,2.9
176149,emobank,3.0,3.0,3.0
176150,emobank,3.0,2.71,2.86
176151,emobank,2.89,3.0,3.0
176152,emobank,3.1,3.1,3.1
176153,emobank,3.12,3.12,3.0
176154,emobank,3.0,3.1,3.1
176155,emobank,2.9,2.6,3.7
176156,emobank,3.0,3.2,2.7
176157,emobank,3.12,3.0,3.25
176158,emobank,3.1,3.1,3.3
176159,emobank,2.89,3.44,2.44
176160,emobank,3.0,3.6,2.8
176161,emobank,2.88,2.75,2.75
176162,emobank,2.1,2.5,3.3
176163,emobank,2.64,2.91,3.09
176164,emobank,2.9,3.0,2.9
176165,emobank,2.86,3.0,2.86
176166,emobank,2.89,3.11,3.22
176167,emobank,3.37,3.25,3.63
176168,emobank,3.1,3.1,3.0
176169,emobank,3.2,3.1,3.2
176170,emobank,2.8,3.2,2.8
176171,emobank,2.9,3.1,3.1
176172,emobank,2.38,2.88,3.25
176173,emobank,2.71,3.14,2.86
176174,emobank,2.3,3.1,3.4
176175,emobank,1.9,3.3,3.2
176176,emobank,2.4,3.0,3.1
176177,emobank,3.11,3.11,2.89
176178,emobank,2.9,3.2,3.1
176179,emobank,3.0,3.1,3.0
176180,emobank,2.9,3.1,3.2
176181,emobank,3.3,3.3,3.0
176182,emobank,3.2,3.2,2.7
176183,emobank,3.0,3.0,2.88
176184,emobank,2.89,3.44,3.56
176185,emobank,3.1,3.2,2.7
176186,emobank,3.3,3.5,3.9
176187,emobank,3.2,3.1,3.1
176188,emobank,3.4,3.1,3.3
176189,emobank,3.3,3.3,3.3
176190,emobank,3.0,3.12,3.12
176191,emobank,3.0,3.1,2.9
176192,emobank,2.7,2.8,2.8
176193,emobank,3.0,3.0,2.8
176194,emobank,3.0,2.8,2.8
176195,emobank,3.14,3.29,3.14
176196,emobank,2.86,3.14,3.0
176197,emobank,3.0,3.0,3.0
176198,emobank,3.0,3.14,2.86
176199,emobank,3.2,3.0,2.7
176200,emobank,2.86,3.0,3.0
176201,emobank,3.1,3.1,2.8
176202,emobank,3.2,3.0,3.0
176203,emobank,3.0,3.0,2.64
176204,emobank,3.1,3.1,3.3
176205,emobank,3.1,3.0,3.1
176206,emobank,3.0,3.0,2.83
176207,emobank,3.0,3.25,2.75
176208,emobank,2.9,3.0,2.8
176209,emobank,3.0,3.0,3.0
176210,emobank,3.2,3.0,2.9
176211,emobank,3.8,3.3,3.6
176212,emobank,3.0,2.86,3.14
176213,emobank,3.2,3.2,2.9
176214,emobank,2.7,3.0,2.7
176215,emobank,3.1,3.1,3.0
176216,emobank,3.1,2.9,2.9
176217,emobank,2.44,3.11,3.11
176218,emobank,3.25,3.12,3.0
176219,emobank,3.3,3.0,3.2
176220,emobank,3.0,2.5,2.9
176221,emobank,2.9,3.2,2.5
176222,emobank,3.0,3.12,2.88
176223,emobank,2.9,2.7,2.8
176224,emobank,2.9,3.1,3.0
176225,emobank,3.44,3.22,3.22
176226,emobank,3.2,3.0,3.1
176227,emobank,3.0,3.14,2.57
176228,emobank,3.3,3.1,3.2
176229,emobank,3.0,3.3,3.1
176230,emobank,3.1,3.0,3.1
176231,emobank,2.7,2.7,3.1
176232,emobank,3.1,3.0,2.8
176233,emobank,3.3,3.1,3.2
176234,emobank,3.1,3.1,3.1
176235,emobank,3.2,3.2,3.1
176236,emobank,3.14,3.0,2.86
176237,emobank,3.0,3.1,2.8
176238,emobank,2.89,3.11,3.33
176239,emobank,3.5,3.3,3.0
176240,emobank,3.3,3.2,3.3
176241,emobank,3.11,3.11,2.67
176242,emobank,3.89,3.44,3.56
176243,emobank,3.2,3.0,3.0
176244,emobank,3.44,3.0,3.11
176245,emobank,3.0,2.8,3.1
176246,emobank,3.0,3.0,2.9
176247,emobank,3.25,3.38,3.25
176248,emobank,3.0,3.0,2.5
176249,emobank,3.0,3.0,2.78
176250,emobank,3.2,3.0,2.9
176251,emobank,3.12,3.12,3.25
176252,emobank,3.12,3.0,2.75
176253,emobank,3.4,3.1,3.3
176254,emobank,3.0,3.0,2.6
176255,emobank,3.25,3.38,3.0
176256,emobank,3.43,3.43,3.29
176257,emobank,3.0,2.9,2.9
176258,emobank,3.2,3.4,3.0
176259,emobank,3.0,3.14,3.14
176260,emobank,3.0,3.1,2.9
176261,emobank,3.44,3.33,3.0
176262,emobank,2.6,2.8,2.7
176263,emobank,2.7,3.5,3.0
176264,emobank,3.0,3.14,3.0
176265,emobank,3.4,3.2,2.6
176266,emobank,3.33,3.0,3.22
176267,emobank,3.0,3.22,2.67
176268,emobank,2.9,2.9,2.9
176269,emobank,3.22,3.11,3.11
176270,emobank,3.0,3.3,3.1
176271,emobank,3.2,3.4,3.2
176272,emobank,3.11,2.89,2.89
176273,emobank,3.4,3.0,3.2
176274,emobank,3.7,3.2,3.5
176275,emobank,3.29,3.14,3.0
176276,emobank,3.4,3.1,3.2
176277,emobank,3.8,3.1,3.3
176278,emobank,2.89,3.0,3.11
176279,emobank,3.2,3.5,3.4
176280,emobank,3.0,3.8,3.0
176281,emobank,3.0,3.0,2.5
176282,emobank,2.45,3.73,3.27
176283,emobank,3.0,3.0,2.7
176284,emobank,3.5,3.3,3.8
176285,emobank,3.0,2.9,3.0
176286,emobank,2.89,2.89,3.11
176287,emobank,2.3,2.8,3.0
176288,emobank,2.27,2.91,3.18
176289,emobank,2.9,2.9,2.4
176290,emobank,2.7,3.3,3.2
176291,emobank,2.44,2.89,3.22
176292,emobank,2.88,3.25,2.88
176293,emobank,3.4,3.2,2.9
176294,emobank,2.89,3.0,3.0
176295,emobank,2.9,3.0,2.9
176296,emobank,3.1,3.2,2.7
176297,emobank,3.0,3.11,3.0
176298,emobank,2.75,2.88,3.12
176299,emobank,2.9,2.7,3.0
176300,emobank,2.6,3.2,3.1
176301,emobank,3.0,3.12,3.0
176302,emobank,2.75,3.0,2.88
176303,emobank,3.0,3.0,2.75
176304,emobank,2.43,2.86,3.14
176305,emobank,2.7,2.8,3.0
176306,emobank,2.37,3.0,3.0
176307,emobank,2.89,3.0,2.89
176308,emobank,3.0,3.1,3.0
176309,emobank,3.0,3.22,3.0
176310,emobank,2.57,3.14,2.86
176311,emobank,2.44,2.67,3.11
176312,emobank,2.9,2.9,3.1
176313,emobank,3.0,3.1,3.0
176314,emobank,3.2,3.0,3.0
176315,emobank,3.5,3.2,3.0
176316,emobank,3.2,3.0,3.0
176317,emobank,3.3,2.9,2.8
176318,emobank,3.0,2.9,2.8
176319,emobank,2.8,3.3,2.7
176320,emobank,2.9,3.1,2.8
176321,emobank,2.5,3.3,2.9
176322,emobank,3.0,3.0,2.8
176323,emobank,3.0,3.0,2.57
176324,emobank,3.14,3.14,3.14
176325,emobank,2.67,3.17,2.83
176326,emobank,3.0,2.9,2.9
176327,emobank,2.5,2.6,3.1
176328,emobank,2.8,2.6,2.9
176329,emobank,2.8,3.0,2.7
176330,emobank,2.75,3.0,3.0
176331,emobank,3.25,3.38,3.12
176332,emobank,2.66,3.17,2.83
176333,emobank,2.9,2.9,2.8
176334,emobank,3.0,3.1,2.8
176335,emobank,2.9,3.0,3.1
176336,emobank,3.3,3.2,3.2
176337,emobank,3.0,3.1,2.4
176338,emobank,3.0,2.88,2.25
176339,emobank,3.1,3.0,3.1
176340,emobank,2.75,2.88,3.12
176341,emobank,2.62,2.88,3.12
176342,emobank,2.5,2.9,3.3
176343,emobank,2.5,3.25,3.25
176344,emobank,2.62,3.25,3.0
176345,emobank,3.1,3.1,3.0
176346,emobank,3.0,2.9,2.8
176347,emobank,3.0,2.9,2.8
176348,emobank,3.0,3.0,3.0
176349,emobank,3.0,3.0,2.75
176350,emobank,3.0,3.0,2.88
176351,emobank,3.33,3.22,3.33
176352,emobank,3.91,2.91,3.82
176353,emobank,3.0,3.0,2.6
176354,emobank,2.9,2.9,3.0
176355,emobank,3.0,3.0,2.8
176356,emobank,3.2,3.4,3.3
176357,emobank,3.29,3.0,3.14
176358,emobank,2.4,2.8,3.2
176359,emobank,3.0,3.0,3.0
176360,emobank,3.0,3.25,2.88
176361,emobank,2.9,3.2,3.3
176362,emobank,2.6,3.1,3.2
176363,emobank,3.0,3.25,3.0
176364,emobank,3.0,3.1,3.0
176365,emobank,2.9,2.8,2.6
176366,emobank,2.8,3.1,2.9
176367,emobank,2.8,3.1,2.9
176368,emobank,3.0,3.1,2.9
176369,emobank,3.11,3.0,2.89
176370,emobank,3.0,3.12,2.88
176371,emobank,3.0,3.0,3.0
176372,emobank,3.0,3.0,2.82
176373,emobank,3.1,3.2,3.0
176374,emobank,3.1,3.0,2.9
176375,emobank,2.6,3.0,2.9
176376,emobank,2.82,3.09,3.09
176377,emobank,2.8,3.1,2.9
176378,emobank,3.2,3.2,3.1
176379,emobank,2.8,3.0,3.1
176380,emobank,3.1,3.1,3.0
176381,emobank,3.1,2.9,2.9
176382,emobank,2.4,2.8,3.3
176383,emobank,2.78,3.11,3.0
176384,emobank,2.33,3.0,3.0
176385,emobank,2.7,3.0,3.1
176386,emobank,3.12,3.25,3.13
176387,emobank,3.2,3.2,3.1
176388,emobank,3.0,2.7,2.7
176389,emobank,3.0,3.0,3.0
176390,emobank,3.0,3.0,2.88
176391,emobank,3.0,3.25,2.88
176392,emobank,3.25,3.37,2.88
176393,emobank,3.38,3.12,3.12
176394,emobank,3.0,3.12,3.0
176395,emobank,3.0,3.12,3.0
176396,emobank,3.0,3.14,2.86
176397,emobank,2.5,3.1,2.8
176398,emobank,3.12,3.0,2.88
176399,emobank,3.0,3.33,3.33
176400,emobank,2.64,2.91,3.18
176401,emobank,2.9,2.7,2.8
176402,emobank,2.88,2.88,2.88
176403,emobank,2.89,2.89,2.56
176404,emobank,3.0,2.9,2.9
176405,emobank,2.9,3.1,2.9
176406,emobank,2.8,3.1,3.1
176407,emobank,3.0,3.14,3.14
176408,emobank,2.9,3.1,2.8
176409,emobank,2.8,3.0,3.1
176410,emobank,3.12,3.0,3.0
176411,emobank,3.0,3.0,3.1
176412,emobank,3.0,2.8,2.7
176413,emobank,3.12,3.12,2.75
176414,emobank,2.8,3.2,3.2
176415,emobank,2.9,2.9,2.9
176416,emobank,3.3,3.2,3.3
176417,emobank,3.5,2.9,3.2
176418,emobank,3.1,3.0,3.0
176419,emobank,3.0,3.1,2.9
176420,emobank,3.1,3.1,3.2
176421,emobank,2.8,2.8,2.8
176422,emobank,2.82,2.82,3.09
176423,emobank,2.6,3.2,2.8
176424,emobank,2.8,2.8,3.1
176425,emobank,3.33,3.22,3.11
176426,emobank,3.6,3.0,3.6
176427,emobank,3.0,3.0,2.78
176428,emobank,3.09,3.18,2.73
176429,emobank,2.9,3.2,2.9
176430,emobank,3.0,3.0,2.83
176431,emobank,2.5,2.75,3.12
176432,emobank,2.73,3.09,3.09
176433,emobank,2.8,2.8,2.9
176434,emobank,3.0,3.0,3.1
176435,emobank,2.44,2.78,3.33
176436,emobank,2.64,2.91,3.09
176437,emobank,2.73,2.82,3.0
176438,emobank,3.1,3.0,2.9
176439,emobank,2.78,3.22,3.22
176440,emobank,2.75,3.0,2.88
176441,emobank,2.2,3.9,3.5
176442,emobank,2.78,3.11,2.89
176443,emobank,3.3,3.3,3.2
176444,emobank,3.0,2.8,2.6
176445,emobank,2.9,2.8,3.0
176446,emobank,2.9,3.0,3.1
176447,emobank,3.0,3.18,2.82
176448,emobank,3.0,2.89,2.78
176449,emobank,3.09,3.09,2.82
176450,emobank,3.0,3.1,3.2
176451,emobank,3.0,3.1,3.1
176452,emobank,3.0,3.2,3.0
176453,emobank,3.18,3.0,2.91
176454,emobank,2.8,2.7,2.8
176455,emobank,3.0,3.43,2.71
176456,emobank,3.0,3.3,3.5
176457,emobank,3.09,3.18,3.18
176458,emobank,3.0,3.14,3.0
176459,emobank,2.8,3.1,3.0
176460,emobank,3.0,3.17,3.17
176461,emobank,2.86,3.0,3.0
176462,emobank,3.1,2.8,2.7
176463,emobank,2.78,3.11,3.44
176464,emobank,2.7,2.9,2.8
176465,emobank,2.5,2.7,3.5
176466,emobank,3.0,2.7,2.6
176467,emobank,2.8,3.3,3.3
176468,emobank,2.7,2.8,3.2
176469,emobank,2.0,2.9,3.5
176470,emobank,3.0,2.9,2.9
176471,emobank,3.0,3.1,2.9
176472,emobank,3.0,3.2,3.3
176473,emobank,3.0,3.14,2.86
176474,emobank,2.7,3.0,3.3
176475,emobank,2.6,3.0,3.5
176476,emobank,2.3,2.5,3.6
176477,emobank,2.5,2.8,3.2
176478,emobank,2.2,2.9,3.5
176479,emobank,2.9,2.8,2.8
176480,emobank,2.44,2.78,2.78
176481,emobank,3.0,3.0,3.0
176482,emobank,2.9,3.3,3.2
176483,emobank,3.1,3.1,3.0
176484,emobank,3.11,3.11,3.0
176485,emobank,3.1,2.9,3.1
176486,emobank,2.89,3.22,2.78
176487,emobank,2.9,2.9,2.6
176488,emobank,3.2,3.5,3.3
176489,emobank,2.7,3.4,3.3
176490,emobank,3.12,2.87,2.88
176491,emobank,3.5,3.0,3.25
176492,emobank,3.33,3.11,3.11
176493,emobank,3.0,2.86,2.86
176494,emobank,2.33,2.67,3.0
176495,emobank,3.3,3.1,3.2
176496,emobank,2.5,3.0,3.1
176497,emobank,3.1,3.2,3.3
176498,emobank,2.0,3.5,3.67
176499,emobank,3.0,3.12,3.0
176500,emobank,3.0,3.62,3.25
176501,emobank,2.5,3.25,3.62
176502,emobank,3.0,2.86,2.57
176503,emobank,3.0,3.0,2.88
176504,emobank,3.0,3.0,2.88
176505,emobank,2.63,2.75,3.13
176506,emobank,2.5,2.9,3.3
176507,emobank,3.0,3.1,2.7
176508,emobank,2.3,2.8,3.5
176509,emobank,2.78,3.11,3.22
176510,emobank,3.1,3.5,3.2
176511,emobank,2.9,3.0,3.0
176512,emobank,2.33,3.0,3.0
176513,emobank,3.0,3.25,3.0
176514,emobank,2.9,3.3,2.7
176515,emobank,2.78,3.22,2.89
176516,emobank,2.43,2.86,3.29
176517,emobank,3.0,3.0,3.2
176518,emobank,2.78,2.89,3.0
176519,emobank,2.7,2.8,3.3
176520,emobank,3.1,3.1,2.9
176521,emobank,2.8,3.2,3.1
176522,emobank,2.71,3.29,2.43
176523,emobank,3.12,3.25,3.12
176524,emobank,2.0,2.9,3.8
176525,emobank,2.6,2.8,3.4
176526,emobank,3.25,3.12,3.12
176527,emobank,2.75,3.0,3.0
176528,emobank,2.64,2.63,3.18
176529,emobank,2.9,3.3,2.8
176530,emobank,2.6,2.3,3.1
176531,emobank,3.0,3.2,3.1
176532,emobank,2.75,2.5,3.25
176533,emobank,3.0,3.3,3.3
176534,emobank,2.8,3.2,3.1
176535,emobank,3.2,3.3,3.4
176536,emobank,2.91,2.91,2.73
176537,emobank,3.2,3.1,2.9
176538,emobank,3.0,2.8,2.8
176539,emobank,3.0,3.1,2.9
176540,emobank,3.11,3.11,3.11
176541,emobank,2.75,3.0,3.0
176542,emobank,3.9,3.1,3.3
176543,emobank,3.73,3.37,3.09
176544,emobank,2.22,3.33,3.33
176545,emobank,3.11,3.11,2.89
176546,emobank,3.0,3.17,2.83
176547,emobank,2.4,3.2,3.3
176548,emobank,2.4,3.4,3.5
176549,emobank,2.8,3.3,2.9
176550,emobank,2.56,2.89,2.78
176551,emobank,2.62,2.88,3.38
176552,emobank,2.86,2.71,3.0
176553,emobank,2.9,2.8,2.9
176554,emobank,3.0,2.57,2.57
176555,emobank,2.3,2.7,2.9
176556,emobank,2.9,3.0,3.1
176557,emobank,1.9,3.0,3.1
176558,emobank,3.3,3.3,3.0
176559,emobank,3.0,3.25,2.75
176560,emobank,3.1,3.0,2.9
176561,emobank,3.2,3.2,3.2
176562,emobank,3.2,3.2,3.1
176563,emobank,2.9,2.8,2.9
176564,emobank,2.9,2.8,3.3
176565,emobank,2.7,2.8,2.9
176566,emobank,3.2,3.2,3.0
176567,emobank,3.2,3.2,3.1
176568,emobank,3.1,2.9,3.0
176569,emobank,2.9,3.0,3.0
176570,emobank,2.7,3.2,3.4
176571,emobank,3.0,3.0,2.8
176572,emobank,3.12,3.0,3.0
176573,emobank,2.9,3.1,2.9
176574,emobank,3.1,3.1,3.0
176575,emobank,3.0,2.88,2.88
176576,emobank,3.12,3.12,3.25
176577,emobank,2.8,3.0,3.1
176578,emobank,3.0,3.0,2.62
176579,emobank,2.8,2.9,2.8
176580,emobank,3.0,2.9,2.8
176581,emobank,2.8,2.8,2.9
176582,emobank,3.1,3.0,3.0
176583,emobank,3.0,3.1,3.2
176584,emobank,3.0,3.0,2.55
176585,emobank,2.6,3.0,3.0
176586,emobank,3.0,3.11,2.89
176587,emobank,3.0,3.25,2.88
176588,emobank,3.0,3.1,2.6
176589,emobank,3.0,3.0,2.7
176590,emobank,3.1,3.0,3.2
176591,emobank,3.86,3.14,3.43
176592,emobank,2.8,3.0,2.9
176593,emobank,3.57,3.0,2.86
176594,emobank,3.0,3.1,3.2
176595,emobank,3.0,3.2,2.9
176596,emobank,3.0,3.0,2.88
176597,emobank,3.0,3.1,2.7
176598,emobank,4.09,3.0,3.54
176599,emobank,3.56,3.22,3.0
176600,emobank,3.6,2.5,3.1
176601,emobank,3.3,3.2,3.1
176602,emobank,2.8,2.8,2.9
176603,emobank,3.11,3.11,3.0
176604,emobank,2.9,3.0,3.0
176605,emobank,3.2,3.1,3.3
176606,emobank,2.6,3.1,3.2
176607,emobank,2.6,3.1,3.1
176608,emobank,2.25,2.5,3.12
176609,emobank,2.67,2.78,3.22
176610,emobank,2.75,2.75,3.0
176611,emobank,3.0,3.12,2.88
176612,emobank,3.0,3.0,2.63
176613,emobank,3.0,3.0,2.7
176614,emobank,2.78,3.0,2.78
176615,emobank,2.75,2.88,3.0
176616,emobank,3.0,2.9,2.8
176617,emobank,3.0,3.0,3.0
176618,emobank,2.9,3.4,2.9
176619,emobank,2.8,3.2,3.0
176620,emobank,2.8,2.9,3.2
176621,emobank,3.0,3.0,3.0
176622,emobank,3.2,3.0,3.1
176623,emobank,2.7,2.7,3.2
176624,emobank,2.88,2.75,2.63
176625,emobank,3.0,3.0,3.0
176626,emobank,3.11,3.22,3.33
176627,emobank,3.0,3.2,3.2
176628,emobank,2.66,3.0,3.11
176629,emobank,3.0,3.12,3.0
176630,emobank,3.1,3.0,3.1
176631,emobank,3.43,3.14,3.29
176632,emobank,3.2,3.0,3.2
176633,emobank,3.11,3.11,2.78
176634,emobank,2.8,3.1,3.2
176635,emobank,3.1,3.2,3.1
176636,emobank,3.11,3.33,3.11
176637,emobank,2.88,2.88,3.0
176638,emobank,3.2,3.0,3.4
176639,emobank,3.0,3.0,3.0
176640,emobank,3.14,3.14,2.86
176641,emobank,2.5,3.4,3.4
176642,emobank,2.9,3.2,3.2
176643,emobank,3.0,3.38,3.0
176644,emobank,2.75,3.12,3.12
176645,emobank,3.57,3.29,3.43
176646,emobank,3.1,3.4,3.1
176647,emobank,3.1,3.1,3.1
176648,emobank,3.1,3.2,3.0
176649,emobank,2.8,2.9,3.1
176650,emobank,3.0,3.11,2.89
176651,emobank,3.0,2.9,2.9
176652,emobank,2.4,2.4,3.3
176653,emobank,2.2,2.7,3.1
176654,emobank,3.0,3.0,2.71
176655,emobank,3.0,3.25,3.25
176656,emobank,2.8,3.3,3.0
